sessionId	userId	items
6562	4812	517,448
6563	4813	850,623,900,775,623,623,900
6564	4814	152,295,295
6565	4815	435,435,853
6566	4816	199,538,723,538,4,276,245,303
6567	4817	904,904,22,2,28,144,904,904,943,10,19,904,10,1,501,502,10,347
6568	4818	10,943
6569	4819	318,318
6570	517	206,103
6571	4820	89,143,143,95,28,10,943,10,868,944,1,895,895,357,277,18
6572	4821	14,162,501,71,226,127,371,115,838,127,904,226,9,14,14,371,344,943,10,879,2,127,128,153,761
6573	4822	213,875,95
6574	4823	697,742
6575	4824	97,28,10,943,18,3,838,2,10,19,18,868
6576	4825	244,943,10,114,399,502
6577	1919	404,272,857,9,140,815,107,857,857,272,845,848,501,343,872,116,857,411,25,857,857,943,857,227
6578	4826	144,924,144
6579	4827	10,361
6580	4828	18,11,18
6581	4829	18,162,717
6582	247	253,614,253,943,10,15,2,10,156,343
6583	4830	10,943,70,945,717
6584	4831	201,89
6585	4832	1,16
6586	4833	214,493
6587	4834	332,712,187,187,629,187
6588	4835	631,631
6589	2081	5,361
6590	4836	10,943,15
6591	4837	295,10,282
6592	4838	205,147
6593	4839	2,10,162
6594	4840	28,190
6595	3451	759,639,540
6596	3144	648,719,128,98
6597	1985	157,893,103,226,155,940,186,281,501,16,1,28,281
6598	4841	480,218,676,158,28,1,14,153
6599	4842	28,2,361
6600	4843	600,218,729,210,569
6601	4844	661,95,1,14
6602	4845	18,717,1
6603	4846	494,264,100,100
6604	4847	10,943,16,837,14
6605	4848	865,369,879
6606	459	234,45,143,217,28,904,2,16,904,15,18,904,23,862,10,946,862,15,22,862,19,10,943,910,9,14,862
6607	4849	381,10,127
6608	4850	351,10,2,14,25
6609	3974	578,532
6610	2425	375,325,375,413
6611	4187	768,768
6612	4851	249,889
6613	4852	766,812,798
6614	4853	541,450
6615	4854	805,901
6616	4855	503,603,603
6617	4856	677,677,677
6618	3309	317,382
6619	2350	745,521
6620	1027	447,578
6621	4857	289,153,943
6622	4858	611,585,798
6623	4859	943,943,10
6624	4860	448,568,751,579,639,503,392,392
6625	4861	10,22,10
6626	2591	943,10
6627	703	434,696,704,441,448,417
6628	3825	148,179,117
6629	4862	943,10
6630	4246	145,943,1
6631	4863	28,132,943,18,127,10,421,274,10,836,14,153,792
6632	4864	280,10,943
6633	3276	264,264
6634	4865	373,22,895,943,10,5,10,895,1,502,883,10,943
6635	3936	10,1
6636	4866	180,283
6637	4867	10,273,245
6638	4868	594,594
6639	31	38,10,943,10,895,22,127,944
6640	2975	503,471,666,562,666
6641	4869	31,343,10,1,10
6642	4870	38,38,39
6643	4871	97,289,28,2,943
6644	407	28,10,943,16,10
6645	4872	324,785,324,430,428,428
6646	4873	28,10
6647	2857	718,168,168,250,250,730,17,21,3,10,4,947
6648	2033	481,116,843,116,400,116,359,847,116,116,22,113,943,421,10,945,502
6649	4874	865,411
6650	4875	655,10
6651	4876	943,880,15,10
6652	4877	943,10,502
6653	4878	64,383
6654	4879	886,211,218
6655	4880	393,582
6656	4881	143,289,28,192,943,10,862,17,153,18,360,91
6657	4882	10,1,10
6658	4883	392,392
6659	4884	263,99
6660	4885	148,143,74,89
6661	378	10,1,10,943,125,1,11,944,10,19,282,27,306,813,4,944,10,1
6662	4886	630,23,502,943,10,23,10,10,1,361,352,25,648,23,23,10,1,868
6663	4887	201,597,188,218,28,10,943,944
6664	4888	1,10,943,1,153,1
6665	4889	808,945,10
6666	2916	750,750,428,750,750,750,750
6667	4890	323,28,14,10,1
6668	4891	103,28,945
6669	4892	246,30,10,25,10,1
6670	4893	318,103
6671	4894	899,28,19,16,18,351,10,944,2,14,10,648
6672	4895	1,10
6673	2582	622,622
6674	4896	85,326
6675	4897	862,1
6676	4898	162,186,10,502
6677	4899	255,403,90,91,940,299,92,404,11,421,15,814,273,10,943,351,139,10,829,343,1,10,895
6678	4900	460,888,441,922
6679	4901	19,10,10
6680	4902	282,227,809
6681	4903	791,839,10
6682	1324	28,829,10,948
6683	4904	571,539
6684	4905	299,10
6685	2150	708,922,582,441,533,553,566,471,706,788,471,552
6686	4906	339,222
6687	4907	600,537
6688	4908	111,2,13,274,10,943,945,2,14
6689	4909	10,373,10,1,10
6690	4910	427,137,383,106,689,137,42,279
6691	4911	28,10,847
6692	4912	843,11
6693	4913	416,145,799
6694	1947	187,143,74,77,143,187
6695	4914	95,10
6696	1611	818,943,162,822,1
6697	4915	177,101,266,340,102,320,73,117,726,194,178,320
6698	4916	162,949
6699	4917	463,451,451,462,520,462,451,520,471,392,441
6700	4918	112,345,309,345,327,849,92,371,327,327,28,8,371
6701	4919	2,381,943,910,19,10,14,10
6702	4920	157,468
6703	2141	385,929,28,10,943,15,10,153,10,139
6704	2307	648,880
6705	4921	847,282,481,28
6706	4922	28,10,829,943,945,10
6707	4923	156,765,347
6708	1528	564,462,471
6709	4924	63,480,63,63,63
6710	4925	539,414,417
6711	276	203,342,10
6712	4926	943,153
6713	4927	691,691
6714	4928	854,10
6715	4929	39,239
6716	4930	143,14,10
6717	4316	843,98,910,274,153
6718	4931	1,948,947
6719	4932	701,489,433,448,540
6720	4933	261,924,261,302
6721	4934	818,4,305,4,818,813,818,880,344,304,113,16,399,4,818,4,399,4,4,769,399,4,949
6722	4935	218,772,729,406,833,218
6723	4936	28,943,2,10,228
6724	4937	938,42
6725	4938	162,949,949
6726	4939	628,628,628,710,628,547,441
6727	4940	458,943,22
6728	4941	10,81
6729	4942	558,637
6730	4223	10,153,829
6731	4943	489,536,488,489,510,489,489,721
6732	4944	4,344,4,836,10,502,186,10
6733	4945	10,1,796
6734	4946	387,88,127,372,127,10,895,10,829,14
6735	4947	428,808,261
6736	474	943,125,10,1,943,944,11,945,439,282,27,245,306,813,723,1,944,10,945,1,849
6737	4948	16,19,630
6738	4949	173,173
6739	4950	171,170
6740	4951	19,895,19
6741	4952	153,717,946
6742	1514	895,162,949
6743	2945	4,949
6744	4953	97,97,103,28,904,23,943,19,10,630,17,10,1,947,883,153,25
6745	1251	152,793,28,943,28,943,10,16
6746	4954	28,4,154,10,943,2,910,570,849,153,910,10,153,1,943,127,18
6747	4955	368,943,2,630,1,10,153,198,153,14,1,25,24
6748	4956	10,829,879,128
6749	2649	282,10,10,1,376,91,199,1,25,630,949,162
6750	4957	244,28,1,10,10,162,361,14,948,9
6751	884	671,143,671,143
6752	4958	813,254,399,4,813,423
6753	4959	337,28,30,847,30,10,943,257,30,18,15,30,10,16,868,895,765,10,945,895,30,81,2,30,10,1,30,12,29
6754	3611	158,714,290,158,293,28,868,18,12,5,10,18,16
6755	4960	93,28,14,862,10,18,15,943,1,10,258,10,25,277,350,153,2,258,153,949,162,14,24
6756	4961	10,24
6757	4962	943,10,153,501,162
6758	4963	797,879
6759	4964	473,45
6760	4965	948,10,421,950
6761	1304	1,29
6762	4966	10,945,29
6763	4967	28,22
6764	4968	18,943,277,273,630,15
6765	4969	333,3,24
6766	4970	323,185,95,28,352,361,10,943,1,8,19,29
6767	4971	28,943,10,895,14,10,22
6768	4972	502,29,950
6769	2455	400,570,361,895
6770	4973	28,1,10,895,949,162
6771	4974	388,761,950
6772	4975	10,895,10,1,29
6773	4976	158,14,29
6774	4977	943,29,950
6775	4978	829,949,950
6776	4979	361,29,950
6777	339	218,28,10,1,2,10,950,29
6778	4980	531,574
6779	4981	306,352
6780	4982	357,20,21,10,127,81,570,403,81,81,20,20
6781	2723	352,895
6782	2287	1,162,14,421,14
6783	4983	45,387,78
6784	4984	347,810
6785	4985	10,10,949,277
6786	4986	879,9
6787	4987	4,14,9
6788	4988	74,28,9
6789	4989	28,10,943,2,350,10,950
6790	89	28,10,361,105,8,381,10,24,9
6791	4990	2,868
6792	4991	1,943,25,1,950
6793	4992	185,28,226,943,351,2,14,10,1,837,14,10,1,18,502,9
6794	4993	10,25,352
6795	4994	648,1,14
6796	4995	28,943,10,502,153,910,10,1,949,162,502,9,130
6797	4996	28,22,127,304,305
6798	4997	10,943,162,343
6799	328	315,308,196,313,103,28,18,10,943,421,277,15,30,10,945,18,30,836,343,14,30,1,30,153,10,162,949,25,24,352,30
6800	4998	162,949,14,949,352,810,277,648,14,630,949
6801	3728	403,190
6802	4999	664,28,10,943,361,949,25,9
6803	2896	143,246,209,84,435,149,143,28,2,153,108,950,351,872
6804	5000	155,945,155
6805	9	188,475,436,188,600,475,28,14,3,29,950,862
6806	5001	884,608
6807	5002	877,877,877,877,511,877
6808	5003	81,16,1
6809	5004	763,763,763,763,763,763,763,763,763,763
6810	5005	245,789,125,9,227,227,27,245,227,81,10,946,105,943
6811	5006	515,515,553
6812	5007	285,619,594,619,285,807,807,284
6813	5008	63,61
6814	5009	803,441,564,922,684
6815	5010	777,448
6816	5011	183,195
6817	3548	706,511,448,503,682,514,514,513
6818	5012	49,187
6819	806	683,637,576,578
6820	2629	517,532,532,433
6821	5013	161,95,289
6822	2532	540,581,581,581,581,669,654,581,581,645,581,795,581,645,581,474
6823	5014	541,463,878,151
6824	5015	10,943,1,868,10,943,21,502,18,868,21,946,868,946,162,352,868,21
6825	5016	625,625,625,682,583,811,811,811,682,682
6826	5017	413,316,413
6827	5018	17,16,139,717,945
6828	5019	434,611,528
6829	5020	10,421,153,944,10,153,24,10
6830	5021	417,572
6831	5022	553,905,447,556,492,745,556
6832	5023	28,153,10
6833	5024	28,226,943,226,10,19,10,10,25,15,226,502,1,2,10,24,10
6834	5025	463,578
6835	5026	8,113,943,10,948,2,27,10,945,947,950,29,10,1
6836	5027	461,492
6837	5028	222,28,18,10,24,155
6838	5029	405,892,93,180,28,21,1,351,21
6839	2329	462,518,562
6840	5030	330,28,10,943,10,19,10,153,10,1,14,944,895,949,162,10
6841	5031	28,10,4,127,10
6842	2208	64,134,186,361,162,813
6843	5032	351,10,1,10,22,10
6844	5033	10,943,421,10
6845	2497	548,566
6846	5034	249,216
6847	2322	366,289,28,10,133,10,943,226,10,226,10
6848	4401	190,10,1,162,25,1,5,22,421
6849	5035	33,337
6850	961	310,318,310
6851	5036	28,10,24,4
6852	5037	17,10,361,17,10,17
6853	5038	258,9,29,421
6854	5039	944,10
6855	5040	1,950,10
6856	5041	943,10,945,1,10,1,868
6857	5042	213,18,12,950,947
6858	5043	28,943,868,421,836,10,1,18,162,25,848,1
6859	5044	680,434
6860	5045	10,947
6861	5046	165,167,165
6862	5047	1,81
6863	5048	944,125
6864	5049	829,9,895
6865	5050	10,948,947,10
6866	1094	185,266,292
6867	3060	540,530,812
6868	910	28,16
6869	5051	28,14,943,1,14,847,352,343,895
6870	5052	10,10
6871	583	671,388,244,671,671,93
6872	5053	761,10,421,2,98,946,847,2,836
6873	5054	245,10,944,10
6874	5055	502,10
6875	5056	10,943,1,10
6876	280	30,717,836
6877	5057	10,765,765
6878	217	862,862,829,18,21,162
6879	5058	33,36,35,34
6880	4338	4,4,10,943,1,10,153,10,836
6881	5059	407,342,288
6882	3906	546,262,100,263
6883	5060	241,241,187,187
6884	959	10,501,10
6885	227	910,128,910,154,910,943,10,910,944,10,154,944,910,847,944
6886	5061	503,471,462,450,151
6887	2099	570,241
6888	5062	836,949,10,630
6889	830	418,418,456,418,418,417,28,943,10,10,1,70,502,10,10,10,10,765
6890	5063	200,648
6891	5064	273,1
6892	5065	816,575,6,350
6893	5066	183,183,195
6894	5067	652,578,652,462
6895	5068	689,404,361,404,360,106,360,114,816,371,404,404,128,404,404,879,404,404,836
6896	5069	10,15,10
6897	2078	222,330,426,330
6898	5070	945,29,945
6899	5071	10,943,630,10,944,5,25,361,10,944,630,24,946,10,18,648,350,648
6900	1917	226,226,226
6901	5072	482,240
6902	2525	240,289,899,28,10,943,18,2,862,10,1,948,11,949,162,29,950,862,3,10,944,22
6903	3443	880,10,226,175,404,943,10,1,10,10,357,949,946,10,10,10,10
6904	5073	10,943,81,10,880,947
6905	5074	10,10,10
6906	5075	28,1,2,10,16,947,1,29,10
6907	5076	578,557
6908	5077	228,949,162,17
6909	5078	10,943,10,1,162,829,879,128,836
6910	5079	441,540
6911	5080	896,494,262,263,762
6912	2748	343,29,4
6913	5081	502,18,15,10,948,502,947
6914	734	133,372
6915	3406	187,28,1,943,10,1,1,10,16,14,1,19,945,1,10,948,949,9,21,10,1
6916	364	388,230,74,230,74,89,388
6917	5082	884,884,909
6918	5083	143,74,74,74,74,388
6919	5084	20,943,439,10,919,439
6920	5085	949,162,949,274
6921	5086	30,18,14,30,1,10,14,30
6922	5087	18,162,411
6923	5088	10,943,945,947
6924	5089	10,10,2,22,343,10,943,1,22,10,868
6925	5090	289,222,671
6926	5091	112,64
6927	5092	343,258,81,25
6928	5093	3,10,847,351,25,361,14,2,950,29,10
6929	5094	387,387
6930	5095	950,829
6931	5096	541,530
6932	5097	109,21,20,797,797,421,849,943,10,421,829,10,21,1,823,10,1,761
6933	5098	10,20,880
6934	5099	10,502
6935	5100	829,943,199,10,945,10,829
6936	4189	713,716,386
6937	5101	943,10,947,862,1,868
6938	5102	10,943,829,765,648,361,10,162,949,11,10,868,10
6939	5103	448,492,491,755,462
6940	5104	113,352
6941	1996	143,10,829,1,14,1,14,810
6942	5105	391,391
6943	5106	238,238
6944	25	237,237,238,238,238
6945	5107	162,945,19,18
6946	1939	480,772,569,63,364
6947	5108	862,809,29,16,380
6948	5109	28,501,9,829,501
6949	5110	254,304,19,943,10,10,23,258,10,133
6950	5111	350,162
6951	5112	158,728,89,89,728
6952	5113	425,754
6953	5114	74,288,182,45,288,143
6954	3870	10,18
6955	5115	287,943,10,2,352
6956	3822	845,2,25,872,14,829,949,14,162,946,14,98
6957	5116	156,829,944,10,113
6958	5117	15,127,29,950,10,421,648
6959	5118	10,880
6960	5119	12,305
6961	5120	502,29,502
6962	5121	4,381,895,22,15,849,14
6963	5122	187,187,103,103,187
6964	5123	273,10,836,1,838,849,570
6965	77	107,107,155
6966	5124	837,838,950,29,125,114,791
6967	1796	234,235,77,143,218,28,1,162,226,895,228,1,10,943,829,14,895,10,868,282,29,22,9,226,4,10,895,226
6968	1362	246,218,218,246,246,218,246
6969	5125	10,501,10,1,717
6970	2202	279,40
6971	5126	228,2,127,282,4,18
6972	1342	246,799,93,144,180,28,128,14
6973	5127	868,15
6974	5128	234,234
6975	962	18,1
6976	5129	10,18,689
6977	5130	10,25,10,16,361
6978	2241	217,217,28,862,943,19,950,895,10,862,809
6979	5131	29,15
6980	823	501,648
6981	5132	61,61,63,62
6982	2479	676,208
6983	5133	796,103
6984	5134	10,943,10,9,946
6985	5135	864,28,10,836,791
6986	5136	153,11,162,361,25
6987	5137	293,103
6988	1062	70,845,14,19,113,162,950,501,689,70,946,14,501
6989	5138	502,10,947,18
6990	5139	217,148
6991	5140	28,946
6992	5141	1,10,809,9
6993	5142	74,103,366
6994	5143	1,946,9,904,15,791
6995	5144	785,28,10,10,943,895,1,12,10,15,761,25,12,18
6996	5145	18,352
6997	5146	209,21,18,14
6998	5147	943,162,1,10,282,22
6999	5148	343,127,943,829,18,4,10,1,717,49,10,948,15
7000	2718	19,162,15
7001	5149	158,924,854,854,924,924,854,854,924
7002	5150	563,383,949,845
7003	5151	222,244
7004	5152	421,258,18,272
7005	5153	143,28,943,10,15,2,10,21,862,10,1,81,25,630,14,9,439,1,10,945,1,18,949,273,10,3,761,361,946
7006	5154	144,28,10,943,153,14,630,1,946,949,352,162,14,4,22
7007	5155	677,943,153,791
7008	5156	162,378,18,791,15,845
7009	5157	18,1,10,946
7010	5158	162,12,838
7011	5159	15,350
7012	748	10,943,10,9,439
7013	5160	851,851,95,28,943,945,19,16,2,10,10,944,502,24,10,895,350,361,361
7014	5161	16,10,1,10,352,277
7015	5162	786,122,205,143,28,19,10,3,10,16,162,273,3,780
7016	4240	158,112,28,575,823,127,3,10,809,823,575,806,4,10,946,25,949,162,836,946,944,10,10,1,946,22,837
7017	5163	366,103,28,648,837
7018	3784	201,77,234,28,10,943,829,10,16,14,10,949,162,10,143
7019	231	1,2
7020	5164	1,19,16,29,765,1,282,2
7021	5165	28,258,630,350
7022	5166	15,837
7023	5167	28,365,10,949,162,950,2,352,20,18,361,946,361
7024	5168	15,127,10,350,15,277,501,403,880
7025	5169	258,22,717,14,791
7026	5170	28,862,10,1,15,3,862,10,1,19,862,761,350,25,836,153,14,862,630,18,22,10,361,18,862
7027	689	133,277,18,2,943,358,829,25,226,162,949,9,716,837,15
7028	5171	689,950,838,2
7029	329	688,137,38,38,38,3,9,879,648,70,22,761
7030	4333	700,700,700
7031	5172	837,200
7032	5173	164,159,172,363,159,164,164,231,112,158
7033	5174	352,18,245,186,946,2
7034	5175	501,81,501
7035	5176	38,38,38,38,38,38,175,10,22,9,14,92,23,10,501,27,836,127,1,570
7036	5177	477,448
7037	5178	103,103,28,1,943,895,1,25,361,14,1,10,21,1,3,10,162,949,29,950,9,1,836,10,862,1,22,946
7038	5179	28,153,10,502,10,1,17,114,879,10,947,97
7039	5180	352,946,9,361
7040	98	230,10,765,148
7041	3380	522,522,522,434,448,522
7042	1844	775,617,617,611,611
7043	5181	611,752
7044	1374	361,904
7045	5182	28,439,4,10,845,25,282,22,502
7046	5183	749,462
7047	5184	688,148
7048	3983	784,576,652
7049	5185	281,502
7050	5186	501,5,115,836,153,19,162,950,501,829,716,439,946,28
7051	1601	943,110,945,29,950,1,15,28
7052	3856	571,571
7053	3128	723,197,17,943,10,948,127,17
7054	5187	851,851,851,851,851
7055	5188	19,23,70,28
7056	5189	948,10,948,947
7057	5190	18,14,14,502,951,943,948,502,1,14,228,2,14,10,945,10,14,361,14,10
7058	5191	797,71,797,570,421,255,849,20,823,943,10,421,10,25,21,10,1,761,5,15,358
7059	5192	448,561,650
7060	5193	196,28,14,765,946,10,196
7061	495	87,289,28,943,10,943,18,809,10,16,10,1,22,947,16,162,22,9,10,809,352,16,946,15,14,28
7062	5194	17,10,29,950,28
7063	5195	24,1,139,10,352,1
7064	5196	240,629,629
7065	5197	143,1,1,791,14,1
7066	5198	188,475
7067	5199	854,2,1,943,10,1,18,153,10,10,24,162,10,1
7068	5200	287,28,10,162,5,30
7069	5201	417,531,531,417,574,574,417,827,737,827,599,434
7070	5202	97,943,895,829,343,10,945,10,949,352,1
7071	5203	502,162,10,1
7072	5204	330,364
7073	5205	811,620,811
7074	5206	25,29,814,127
7075	5207	527,103,180,237,180,217
7076	5208	21,10,947,765,21
7077	5209	28,943,10,2,945,19,16,946,162,10,946,10
7078	5210	455,214
7079	5211	99,762
7080	5212	177,267,119,268,117,323
7081	5213	761,352,502,10,1
7082	5214	688,145,858,145,1,943,22,949,761,791,946,28
7083	5215	81,20,1,10,10,10
7084	51	231,103,218,61,212,892,62,220,729,480,406
7085	5216	761,836,361,352,162,502,10,1,945,10,502,15,18,20,29,950,352,10,502,1,946,361,502,10
7086	5217	114,1,791,837,1
7087	5218	28,2,836,5,1,10,2,15,14,1
7088	5219	21,10,127,81,570,880,81,81,20,21,502,403,880,880,10
7089	5220	810,24,703
7090	5221	28,240
7091	4393	126,813,197,132
7092	5222	945,948,10
7093	5223	28,5,10,24,29,950,226,10
7094	5224	10,868,333,895,1,1
7095	5225	2,381,943,910,186
7096	5226	943,765,1,153,10,10
7097	1512	10,943,944,282,27,306,3,2,10,10,948,10,849,24,3,2,10,245,836,18,10,16,15,791,421,14,502,23
7098	5227	10,139
7099	5228	10,943
7100	5229	822,361,1,10
7101	5230	1,1,945,947,10,28
7102	5231	456,419,787,672,419
7103	5232	188,28,81,14,25,16,352,14,944,10,200,28
7104	5233	97,289,28,10,18,15,162,114,879,14,162,10,948,948,18,782,502,948
7105	5234	945,127,352,28
7106	5235	868,1,10
7107	5236	10,18,1,948,282,10,947
7108	5237	10,947
7109	5238	362,99,28,10,29,950,154,944,10,570
7110	5239	904,943,10,501,19,904,10,809,728
7111	5240	10,1,16
7112	5241	765,28
7113	5242	943,895,10,895
7114	5243	143,28,904,10,943,1,948,1,904,14,948,28,786
7115	5244	95,836,14,17
7116	4100	611,499,611,499,611,499
7117	5245	4,4,943,1,10,723,10
7118	5246	233,233
7119	5247	448,511,448,560,513
7120	5248	653,477,579,649,477,649,477
7121	5249	895,361,1
7122	5250	11,10,125,18,162,352,352,11,848,3,910
7123	4422	834,585
7124	1666	16,18
7125	5251	830,951
7126	5252	10,895
7127	3512	481,365
7128	5253	337,28,114,943,10,836,14,10,273,19
7129	5254	153,154,113,70
7130	5255	943,765,25,14,10,24,9,945,895,10,15,11
7131	691	314,28,10,943,1,19,946,25,845,944,648,10,948,24,948,162,1,361,946,845,10
7132	5256	943,10,952
7133	5257	162,765,29,1,10,10,952
7134	5258	19,5,949,352,127,952
7135	5259	162,125,952
7136	5260	950,162,791,361,946,952
7137	5261	282,943,10,829,837,25,1,162,352,10,952
7138	4473	4,10,943,3,10,944,29,950,245,10,10,952
7139	5262	15,952
7140	5263	114,868,1,952
7141	5264	143,158,28,1,952
7142	1483	655,403,367
7143	1693	117,457,28,10,10,2,10,809,648,10,350,952
7144	438	944,944
7145	5265	9,780
7146	5266	10,943,10,1,10,26,10,868,10,945,952
7147	5267	502,945,18,947,952
7148	3773	343,15,226
7149	130	944,19,10,126
7150	5268	943,952
7151	5269	255,10,895,952
7152	311	234,904,22,943,16,948,5,9,14,904,945,10,792,904,947,15,10,98,16,952
7153	5270	10,1,765,952
7154	5271	10,630,952
7155	5272	943,10,951,19
7156	5273	663,18,15,943,421,944,5,25,29,18,10,502,162,15,17,18
7157	5274	22,949,162,944,3,277,361,10,952
7158	5275	10,829,895,282,868,952
7159	5276	19,277,17,862,829,18,862,21,162,862,809,862,862,21,945,28
7160	5277	28,153,952
7161	5278	945,19
7162	1738	760,253,943,895,127,10,304,343,25,895,19,29,950,9,895,14,10
7163	5279	943,10,949,162,21,1,10,502,502,258,19,16,952
7164	5280	246,25,10,868,1,895
7165	5281	10,1,10,952
7166	5282	10,12,10,1,895,15,10,18,952
7167	5283	847,952
7168	5284	97,283,283
7169	2783	533,564
7170	4024	167,730,103,28,904,22,943,16,10,5,9,14,23,10,19,10,15,904,904,10,575,575,14,10
7171	5285	10,943,829,761,153,343,2,1,947,1,879,9,245,10,946,946,15,946,502,10,952,19
7172	5286	127,952,947
7173	5287	143,28,1,10,3,2,1,4,1,10,1,19,836,153,14,1,258,502,630,439,14,277,439,1,18,1,352,1,21,10,868
7174	5288	945,18,1,10,1,10,1,947
7175	5289	22,10,22,5,948,895,895,945,948,948,18,948
7176	5290	943,381,81,723,15,575,127,575,20,127,81
7177	5291	95,28,10,943,25,352,28
7178	5292	10,952,947
7179	5293	226,16,10,943,910,538,155,2,12,245,10,9,343,228,14,383,1,10,502,350,575,357,944,945,108,15,791,14,16
